id,group_id,message,voice,per,comment_group,reuse,omit_tag
1371,130106,対抗するのは三冠ウマ娘\n%h_pop2\n十分に勝利を狙えますよ,1004001|1700201|%h_pop2|1004006,100,0,0,0
1372,130106,2番人気は三冠ウマ娘\n%h_pop2\n真っ向勝負に注目だ,1004003|1700201|%h_pop2|%w_0.02|1004002,100,0,0,0
1373,130106,さあ、2番人気はこの娘\n三冠ウマ娘\n%h_pop2\n実力は1番人気にも引けを取りません,1004005|1700201|%h_pop2|1004004,100,0,0,0
1374,130107,三冠ウマ娘\n%h_pop3\n現在、3番人気\n注目株のウマ娘だ！,%w_0.3|1700201|%h_pop3|1004101|1004102,100,0,0,0
1375,130107,三冠ウマ娘\n%h_pop3\n3番人気です\n下剋上は起りうるのか！？,%w_0.3|1700201|%h_pop3|1004103|1004104,100,0,0,0
1377,130107,三冠ウマ娘\n%h_pop3\n現在、3番人気\n下剋上は起りうるのか！？,%w_0.3|1700201|%h_pop3|1004101|1004104,100,0,0,0
1378,130107,三冠ウマ娘\n%h_pop3\n3番人気です\n実力は間違いなく上位です！,%w_0.3|1700201|%h_pop3|1004103|1004106,100,0,0,0
1380,130107,三冠ウマ娘\n%h_pop3\n現在、3番人気\n実力は間違いなく上位です！,%w_0.3|1700201|%h_pop3|1004101|1004106,100,0,0,0
1381,130107,三冠ウマ娘\n%h_pop3\n3番人気です\n注目株のウマ娘だ！,%w_0.3|1700201|%h_pop3|1004103|1004102,100,0,0,0
1383,130108,注目の三冠ウマ娘\n%h_player\n%p_waku_banでの出走,1088201|%c_0.02|1700201|%h_player|%p_waku_ban,100,0,0,0
1384,130110,現在、1番人気はここまで無敗三冠ウマ娘\n%h_pop1,1002701|1700101|1700201|%h_pop1,100,0,0,0
1385,130110,このレース、最も人気を集めているのは\nここまで無敗三冠ウマ娘\n%h_pop1、1番人気です,1002801|1700101|1700201|%h_pop1|1002802,100,0,0,0
1386,130110,さあ、1番人気の紹介です\nここまで無敗三冠ウマ娘\n%h_pop1,1002901|1700101|1700201|%h_pop1,100,0,0,0
1387,130110,1番人気はもちろんこの娘\nここまで無敗三冠ウマ娘\n%h_pop1,1003001|1700101|1700201|%h_pop1,100,0,0,0
1388,130112,続く2番人気はここまで無敗三冠ウマ娘\n%h_pop2,1003101|1700101|1700201|%h_pop2,100,0,0,0
1389,130112,2番人気を紹介しましょう\nここまで無敗三冠ウマ娘\n%h_pop2,1003201|1700101|1700201|%h_pop2,100,0,0,0
1390,130112,実力は負けていません\n2番人気、ここまで無敗三冠ウマ娘\n%h_pop2,1003301|1700101|1700201|%h_pop2,100,0,0,0
1391,130112,この評価は少し不満か？\n2番人気はこの娘、ここまで無敗三冠ウマ娘\n%h_pop2,%w_0.1|1003401|1700101|1700201|%h_pop2,100,0,0,0
1392,130113,2番人気を紹介しましょう\nここまで無敗三冠ウマ娘\n%h_pop2,1003201|1700101|1700201|%h_pop2,100,0,0,0
1393,130113,この評価は少し不満か？\n2番人気はこの娘、ここまで無敗三冠ウマ娘\n%h_pop2,%w_0.1|1003401|1700101|1700201|%h_pop2,100,0,0,0
1394,130114,3番人気にはここまで無敗三冠ウマ娘\n%h_pop3,%w_0.3|1003501|1700101|1700201|%h_pop3,100,0,0,0
1395,130114,3番人気はこの娘です、\nここまで無敗三冠ウマ娘\n%h_pop3,%w_0.3|1003601|1700101|1700201|%h_pop3,100,0,0,0
1396,130114,虎視眈々と上位を狙っています\n3番人気はここまで無敗三冠ウマ娘\n%h_pop3,%w_0.3|1003701|1700101|1700201|%h_pop3,100,0,0,0
1397,130114,人気と実力を兼ね備えた\nここまで無敗三冠ウマ娘\n%h_pop3\n今日は3番人気です,%w_0.3|1003801|1700101|1700201|%h_pop3|1003802,100,0,0,0
1398,130115,さあ、今日の主役はこのウマ娘をおいて他にいない\nここまで無敗三冠ウマ娘\n%h_pop1、1番人気です,1003901|1700101|1700201|%h_pop1|1002802,100,0,0,0
1399,130115,威風堂々とスタートを待つのはこのウマ娘\nここまで無敗三冠ウマ娘\n%h_pop1、1番人気です,%w_0.1|1003903|1700101|1700201|%h_pop1|1002802,100,0,0,0
1400,130115,スタンドに押しかけた\nファンの期待を一身に背負って\nここまで無敗三冠ウマ娘\n%h_pop1、1番人気です,1003905|1700101|1700201|%h_pop1|1002802,100,0,0,0
1407,130116,対抗するのはここまで無敗三冠ウマ娘\n%h_pop2\n真っ向勝負に注目だ,1004001|1700101|1700201|%h_pop2|1004002,100,0,0,0
1408,130116,2番人気はここまで無敗三冠ウマ娘\n%h_pop2\n実力は1番人気にも引けを取りません,1004003|1700101|1700201|%h_pop2|1004004,100,0,0,0
1409,130116,さあ、2番人気はこの娘\nここまで無敗三冠ウマ娘\n%h_pop2\n十分に勝利を狙えますよ,1004005|1700101|1700201|%h_pop2|1004006,100,0,0,0
1410,130116,対抗するのはここまで無敗三冠ウマ娘\n%h_pop2\n実力は1番人気にも引けを取りません,1004001|1700101|1700201|%h_pop2|1004004,100,0,0,0
1411,130116,2番人気はここまで無敗三冠ウマ娘\n%h_pop2\n十分に勝利を狙えますよ,1004003|1700101|1700201|%h_pop2|1004006,100,0,0,0
1412,130116,さあ、2番人気はこの娘\nここまで無敗三冠ウマ娘\n%h_pop2\n真っ向勝負に注目だ,1004005|1700101|1700201|%h_pop2|%w_0.02|1004002,100,0,0,0
1413,130116,対抗するのはここまで無敗三冠ウマ娘\n%h_pop2\n十分に勝利を狙えますよ,1004001|1700101|1700201|%h_pop2|1004006,100,0,0,0
1414,130116,2番人気はここまで無敗三冠ウマ娘\n%h_pop2\n真っ向勝負に注目だ,1004003|1700101|1700201|%h_pop2|1004002,100,0,0,0
1415,130116,さあ、2番人気はこの娘\nここまで無敗三冠ウマ娘\n%h_pop2\n実力は1番人気にも引けを取りません,1004005|1700101|1700201|%h_pop2|1004004,100,0,0,0
1416,130117,ここまで無敗三冠ウマ娘\n%h_pop3\n現在、3番人気\n注目株のウマ娘だ！,%w_0.3|1700101|1700201|%h_pop3|1004101|1004102,100,0,0,0
1417,130117,ここまで無敗三冠ウマ娘\n%h_pop3\n3番人気です\n下剋上は起りうるのか！？,%w_0.3|1700101|1700201|%h_pop3|1004103|1004104,100,0,0,0
1419,130117,ここまで無敗三冠ウマ娘\n%h_pop3\n現在、3番人気\n下剋上は起りうるのか！？,%w_0.3|1700101|1700201|%h_pop3|1004101|1004104,100,0,0,0
1420,130117,ここまで無敗三冠ウマ娘\n%h_pop3\n3番人気です\n実力は間違いなく上位です！,%w_0.3|1700101|1700201|%h_pop3|1004103|1004106,100,0,0,0
1422,130117,ここまで無敗三冠ウマ娘\n%h_pop3\n現在、3番人気\n実力は間違いなく上位です！,%w_0.3|1700101|1700201|%h_pop3|1004101|1004106,100,0,0,0
1423,130117,ここまで無敗三冠ウマ娘\n%h_pop3\n3番人気です\n注目株のウマ娘だ！,%w_0.3|1700101|1700201|%h_pop3|1004103|1004102,100,0,0,0
1425,130118,注目のここまで無敗三冠ウマ娘\n%h_player\n%p_waku_banでの出走,1088201|1700101|1700201|%h_player|%p_waku_ban,100,0,0,0
1426,130200,現在、1番人気は秋の三冠ウマ娘\n%h_pop1,1002701|1700301|%h_pop1,100,0,0,0
1427,130200,このレース、最も人気を集めているのは\n秋の三冠ウマ娘\n%h_pop1、1番人気です,1002801|1700301|%h_pop1|1002802,100,0,0,0
1428,130200,さあ、1番人気の紹介です\n秋の三冠ウマ娘\n%h_pop1,1002901|1700301|%h_pop1,100,0,0,0
1429,130200,1番人気はもちろんこの娘\n秋の三冠ウマ娘\n%h_pop1,1003001|1700301|%h_pop1,100,0,0,0
1430,130202,続く2番人気は秋の三冠ウマ娘\n%h_pop2,1003101|1700301|%h_pop2,100,0,0,0
1431,130202,2番人気を紹介しましょう\n秋の三冠ウマ娘\n%h_pop2,1003201|1700301|%h_pop2,100,0,0,0
1432,130202,実力は負けていません\n2番人気、秋の三冠ウマ娘\n%h_pop2,1003301|1700301|%h_pop2,100,0,0,0
1433,130202,この評価は少し不満か？\n2番人気はこの娘、秋の三冠ウマ娘\n%h_pop2,%w_0.1|1003401|1700301|%h_pop2,100,0,0,0
1434,130203,2番人気を紹介しましょう\n秋の三冠ウマ娘\n%h_pop2,1003201|1700301|%h_pop2,100,0,0,0
1435,130203,この評価は少し不満か？\n2番人気はこの娘、秋の三冠ウマ娘\n%h_pop2,%w_0.1|1003401|1700301|%h_pop2,100,0,0,0
1436,130204,3番人気には秋の三冠ウマ娘\n%h_pop3,%w_0.3|1003501|1700301|%h_pop3,100,0,0,0
1437,130204,3番人気はこの娘です、\n秋の三冠ウマ娘\n%h_pop3,%w_0.3|1003601|1700301|%h_pop3,100,0,0,0
1438,130204,虎視眈々と上位を狙っています\n3番人気は秋の三冠ウマ娘\n%h_pop3,%w_0.3|1003701|1700301|%h_pop3,100,0,0,0
1439,130204,人気と実力を兼ね備えた\n秋の三冠ウマ娘\n%h_pop3\n今日は3番人気です,%w_0.3|1003801|1700301|%h_pop3|1003802,100,0,0,0
1440,130205,さあ、今日の主役はこのウマ娘をおいて他にいない\n秋の三冠ウマ娘\n%h_pop1、1番人気です,1003901|1700301|%h_pop1|1002802,100,0,0,0
1441,130205,威風堂々とスタートを待つのはこのウマ娘\n秋の三冠ウマ娘\n%h_pop1、1番人気です,%w_0.1|1003903|1700301|%h_pop1|1002802,100,0,0,0
1442,130205,スタンドに押しかけた\nファンの期待を一身に背負って\n秋の三冠ウマ娘\n%h_pop1、1番人気です,1003905|1700301|%h_pop1|1002802,100,0,0,0
1449,130206,対抗するのは秋の三冠ウマ娘\n%h_pop2\n真っ向勝負に注目だ,1004001|1700301|%h_pop2|1004002,100,0,0,0
1450,130206,2番人気は秋の三冠ウマ娘\n%h_pop2\n実力は1番人気にも引けを取りません,1004003|1700301|%h_pop2|1004004,100,0,0,0
1451,130206,さあ、2番人気はこの娘\n秋の三冠ウマ娘\n%h_pop2\n十分に勝利を狙えますよ,1004005|1700301|%h_pop2|1004006,100,0,0,0
1452,130206,対抗するのは秋の三冠ウマ娘\n%h_pop2\n実力は1番人気にも引けを取りません,1004001|1700301|%h_pop2|1004004,100,0,0,0
1453,130206,2番人気は秋の三冠ウマ娘\n%h_pop2\n十分に勝利を狙えますよ,1004003|1700301|%h_pop2|1004006,100,0,0,0
1454,130206,さあ、2番人気はこの娘\n秋の三冠ウマ娘\n%h_pop2\n真っ向勝負に注目だ,1004005|1700301|%h_pop2|1004002,100,0,0,0
1455,130206,対抗するのは秋の三冠ウマ娘\n%h_pop2\n十分に勝利を狙えますよ,1004001|1700301|%h_pop2|1004006,100,0,0,0
1456,130206,2番人気は秋の三冠ウマ娘\n%h_pop2\n真っ向勝負に注目だ,1004003|1700301|%h_pop2|1004002,100,0,0,0
1457,130206,さあ、2番人気はこの娘\n秋の三冠ウマ娘\n%h_pop2\n実力は1番人気にも引けを取りません,1004005|1700301|%h_pop2|1004004,100,0,0,0
1458,130207,秋の三冠ウマ娘\n%h_pop3\n現在、3番人気\n注目株のウマ娘だ！,%w_0.3|1700301|%h_pop3|1004101|1004102,100,0,0,0
1459,130207,秋の三冠ウマ娘\n%h_pop3\n3番人気です\n下剋上は起りうるのか！？,%w_0.3|1700301|%h_pop3|1004103|1004104,100,0,0,0
1461,130207,秋の三冠ウマ娘\n%h_pop3\n現在、3番人気\n下剋上は起りうるのか！？,%w_0.3|1700301|%h_pop3|1004101|1004104,100,0,0,0
1462,130207,秋の三冠ウマ娘\n%h_pop3\n3番人気です\n実力は間違いなく上位です！,%w_0.3|1700301|%h_pop3|1004103|1004106,100,0,0,0
1464,130207,秋の三冠ウマ娘\n%h_pop3\n現在、3番人気\n実力は間違いなく上位です！,%w_0.3|1700301|%h_pop3|1004101|1004106,100,0,0,0
1465,130207,秋の三冠ウマ娘\n%h_pop3\n3番人気です\n注目株のウマ娘だ！,%w_0.3|1700301|%h_pop3|1004103|1004102,100,0,0,0
1467,130208,注目の秋の三冠ウマ娘\n%h_player\n%p_waku_banでの出走,1088201|1700301|%h_player|%p_waku_ban,100,0,0,0
1468,130210,現在、1番人気はここまで無敗秋の三冠ウマ娘\n%h_pop1,1002701|1700101|1700301|%h_pop1,100,0,0,0
1469,130210,このレース、最も人気を集めているのは\nここまで無敗秋の三冠ウマ娘\n%h_pop1、1番人気です,1002801|1700101|1700301|%h_pop1|1002802,100,0,0,0
1470,130210,さあ、1番人気の紹介です\nここまで無敗秋の三冠ウマ娘\n%h_pop1,1002901|1700101|1700301|%h_pop1,100,0,0,0
1471,130210,1番人気はもちろんこの娘\nここまで無敗秋の三冠ウマ娘\n%h_pop1,1003001|1700101|1700301|%h_pop1,100,0,0,0
1472,130212,続く2番人気はここまで無敗秋の三冠ウマ娘\n%h_pop2,1003101|1700101|1700301|%h_pop2,100,0,0,0
1473,130212,2番人気を紹介しましょう\nここまで無敗秋の三冠ウマ娘\n%h_pop2,1003201|1700101|1700301|%h_pop2,100,0,0,0
1474,130212,実力は負けていません\n2番人気、ここまで無敗秋の三冠ウマ娘\n%h_pop2,1003301|1700101|1700301|%h_pop2,100,0,0,0
1475,130212,この評価は少し不満か？\n2番人気はこの娘、ここまで無敗秋の三冠ウマ娘\n%h_pop2,%w_0.1|1003401|1700101|1700301|%h_pop2,100,0,0,0
1476,130213,2番人気を紹介しましょう\nここまで無敗秋の三冠ウマ娘\n%h_pop2,1003201|1700101|1700301|%h_pop2,100,0,0,0
1477,130213,この評価は少し不満か？\n2番人気はこの娘、ここまで無敗秋の三冠ウマ娘\n%h_pop2,%w_0.1|1003401|1700101|1700301|%h_pop2,100,0,0,0
1478,130214,3番人気にはここまで無敗秋の三冠ウマ娘\n%h_pop3,%w_0.3|1003501|1700101|1700301|%h_pop3,100,0,0,0
1479,130214,3番人気はこの娘です、\nここまで無敗秋の三冠ウマ娘\n%h_pop3,%w_0.3|1003601|1700101|1700301|%h_pop3,100,0,0,0
1480,130214,虎視眈々と上位を狙っています\n3番人気はここまで無敗秋の三冠ウマ娘\n%h_pop3,%w_0.3|1003701|1700101|1700301|%h_pop3,100,0,0,0
1481,130214,人気と実力を兼ね備えた\nここまで無敗秋の三冠ウマ娘\n%h_pop3\n今日は3番人気です,%w_0.3|1003801|1700101|1700301|%h_pop3|1003802,100,0,0,0
1482,130215,さあ、今日の主役はこのウマ娘をおいて他にいない\nここまで無敗秋の三冠ウマ娘\n%h_pop1、1番人気です,1003901|1700101|1700301|%h_pop1|1002802,100,0,0,0
1483,130215,威風堂々とスタートを待つのはこのウマ娘\nここまで無敗秋の三冠ウマ娘\n%h_pop1、1番人気です,%w_0.1|1003903|1700101|1700301|%h_pop1|1002802,100,0,0,0
1484,130215,スタンドに押しかけた\nファンの期待を一身に背負って\nここまで無敗秋の三冠ウマ娘\n%h_pop1、1番人気です,1003905|1700101|1700301|%h_pop1|1002802,100,0,0,0
1491,130216,対抗するのはここまで無敗秋の三冠ウマ娘\n%h_pop2\n真っ向勝負に注目だ,1004001|1700101|1700301|%h_pop2|1004002,100,0,0,0
1492,130216,2番人気はここまで無敗秋の三冠ウマ娘\n%h_pop2\n実力は1番人気にも引けを取りません,1004003|1700101|1700301|%h_pop2|1004004,100,0,0,0
1493,130216,さあ、2番人気はこの娘\nここまで無敗秋の三冠ウマ娘\n%h_pop2\n十分に勝利を狙えますよ,1004005|1700101|1700301|%h_pop2|1004006,100,0,0,0
1494,130216,対抗するのはここまで無敗秋の三冠ウマ娘\n%h_pop2\n実力は1番人気にも引けを取りません,1004001|1700101|1700301|%h_pop2|1004004,100,0,0,0
1495,130216,2番人気はここまで無敗秋の三冠ウマ娘\n%h_pop2\n十分に勝利を狙えますよ,1004003|1700101|1700301|%h_pop2|%w_0.02|1004006,100,0,0,0
1496,130216,さあ、2番人気はこの娘\nここまで無敗秋の三冠ウマ娘\n%h_pop2\n真っ向勝負に注目だ,1004005|1700101|1700301|%h_pop2|%w_0.02|1004002,100,0,0,0
1497,130216,対抗するのはここまで無敗秋の三冠ウマ娘\n%h_pop2\n十分に勝利を狙えますよ,1004001|1700101|1700301|%h_pop2|1004006,100,0,0,0
1498,130216,2番人気はここまで無敗秋の三冠ウマ娘\n%h_pop2\n真っ向勝負に注目だ,1004003|1700101|1700301|%h_pop2|%w_0.02|1004002,100,0,0,0
1499,130216,さあ、2番人気はこの娘\nここまで無敗秋の三冠ウマ娘\n%h_pop2\n実力は1番人気にも引けを取りません,1004005|1700101|1700301|%h_pop2|%w_0.02|1004004,100,0,0,0
1500,130217,ここまで無敗秋の三冠ウマ娘\n%h_pop3\n現在、3番人気\n注目株のウマ娘だ！,%w_0.3|1700101|1700301|%h_pop3|1004101|1004102,100,0,0,0
1501,130217,ここまで無敗秋の三冠ウマ娘\n%h_pop3\n3番人気です\n下剋上は起りうるのか！？,%w_0.3|1700101|1700301|%h_pop3|1004103|1004104,100,0,0,0
1503,130217,ここまで無敗秋の三冠ウマ娘\n%h_pop3\n現在、3番人気\n下剋上は起りうるのか！？,%w_0.3|1700101|1700301|%h_pop3|1004101|1004104,100,0,0,0
1504,130217,ここまで無敗秋の三冠ウマ娘\n%h_pop3\n3番人気です\n実力は間違いなく上位です！,%w_0.3|1700101|1700301|%h_pop3|1004103|1004106,100,0,0,0
1506,130217,ここまで無敗秋の三冠ウマ娘\n%h_pop3\n現在、3番人気\n実力は間違いなく上位です！,%w_0.3|1700101|1700301|%h_pop3|1004101|1004106,100,0,0,0
1507,130217,ここまで無敗秋の三冠ウマ娘\n%h_pop3\n3番人気です\n注目株のウマ娘だ！,%w_0.3|1700101|1700301|%h_pop3|1004103|1004102,100,0,0,0
1509,130218,注目のここまで無敗秋の三冠ウマ娘\n%h_player\n%p_waku_banでの出走,1088201|1700101|1700301|%h_player|%p_waku_ban,100,0,0,0
1510,130300,現在、1番人気はトリプルティアラのウマ娘\n%h_pop1,1002701|1700401|%h_pop1,100,0,0,0
1511,130300,このレース、最も人気を集めているのは\nトリプルティアラのウマ娘\n%h_pop1、1番人気です,1002801|1700401|%h_pop1|1002802,100,0,0,0
1512,130300,さあ、1番人気の紹介です\nトリプルティアラのウマ娘\n%h_pop1,1002901|1700401|%h_pop1,100,0,0,0
1513,130300,1番人気はもちろんこの娘\nトリプルティアラのウマ娘\n%h_pop1,1003001|1700401|%h_pop1,100,0,0,0
1514,130302,続く2番人気はトリプルティアラのウマ娘\n%h_pop2,1003101|1700401|%h_pop2,100,0,0,0
1515,130302,2番人気を紹介しましょう\nトリプルティアラのウマ娘\n%h_pop2,1003201|1700401|%h_pop2,100,0,0,0
1516,130302,実力は負けていません\n2番人気、トリプルティアラのウマ娘\n%h_pop2,1003301|1700401|%h_pop2,100,0,0,0
